LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,label
525,0,1333,1333,1037,800,800,800,800,800,800,1065,774,714,750,715,1045,24,17,18,32,47,30,0
40,4000,1333,1333,1333,1200,1600,1600,800,400,400,636,307,315,367,325,714,16,0,4,4,0,0,0
566,0,667,2667,593,400,400,800,800,800,800,593,311,336,362,363,714,56,27,0,53,0,0,0
323,4000,2000,1333,1704,800,800,800,800,800,800,920,619,669,533,504,862,17,12,8,11,16,16,0
162,4000,2000,2667,1185,1200,2000,1600,800,800,800,772,461,483,459,443,817,0,0,7,6,11,232,1
1212,4000,667,1333,815,800,400,800,800,800,800,603,367,301,377,704,736,123,16,27,599,28,38,1
162,0,1333,1333,519,1600,1600,1600,800,800,800,753,457,485,538,401,845,21,0,8,6,7,6,1
364,0,1333,2667,370,1600,1600,1600,1600,1600,800,904,597,679,727,692,1041,0,26,18,0,38,30,0
1172,0,2000,2667,2222,400,400,400,400,400,400,651,340,296,350,370,732,91,21,17,77,50,76,0
566,0,2667,2667,593,800,800,800,800,800,800,1296,1048,1168,622,561,714,39,26,11,10,0,0,1
162,4000,1333,1333,2148,800,800,800,800,800,800,701,397,442,506,499,872,14,20,13,23,33,12,0
242,4000,1333,2667,148,800,800,800,800,800,800,816,507,545,450,436,807,13,9,8,7,11,8,1
404,0,2000,1333,1037,1600,800,800,800,1600,1600,825,530,582,650,634,987,15,11,27,19,26,24,1
162,4000,1333,1333,1481,1600,2000,1600,1600,1600,1600,690,374,395,456,438,817,0,3,7,0,14,16,0
40,0,667,2667,1333,1200,1600,1600,1600,1600,1600,625,312,321,391,376,770,9,0,9,0,28,0,1
1253,4000,1333,1333,1852,400,400,400,400,800,400,588,286,305,410,323,746,26,28,82,0,88,18,0
970,4000,667,2667,593,400,400,800,800,800,800,590,271,279,342,340,738,7,3,7,16,28,10,0
768,0,1333,1333,1111,1200,0,0,0,400,400,586,265,268,334,329,714,0,0,0,11,0,0,0
606,0,1333,2667,519,800,800,0,0,0,0,611,267,268,338,323,714,3,0,4,0,0,0,0
162,4000,1333,1333,2593,800,800,800,800,800,800,758,450,478,528,399,778,9,7,9,6,9,8,0
1333,4000,2000,1333,1185,400,400,400,400,400,400,644,341,308,373,373,739,92,30,42,82,69,75,0
1980,0,1333,1333,2148,800,800,800,800,800,800,1527,1202,1246,1252,1192,1439,77,46,148,191,308,294,0
323,4000,2000,1333,1556,800,800,800,800,800,800,709,399,426,485,470,842,7,6,7,6,9,0,0
2505,0,667,2667,1407,800,800,800,800,800,800,2145,1952,2255,1679,1650,1881,82,66,54,84,122,99,0
444,4000,667,2667,963,400,400,0,400,1600,800,646,265,268,364,351,745,0,0,33,0,47,14,0
768,4000,667,2667,815,400,400,400,800,800,400,637,280,374,356,342,772,18,80,22,0,158,46,0
364,4000,667,2667,74,1600,800,800,800,800,800,842,545,598,649,635,989,16,11,13,23,30,15,0
1576,4000,667,1333,889,0,0,0,0,0,0,586,269,275,334,323,714,5,5,0,0,0,0,0
364,4000,1333,1333,1481,1600,800,800,800,800,800,841,545,594,633,629,983,16,9,13,39,28,15,0
1212,4000,3333,1333,1037,1200,0,0,0,0,0,623,265,268,334,323,714,0,0,0,0,0,0,0
1333,4000,667,1333,963,800,800,800,800,800,800,1486,1225,1369,1364,1130,1372,44,32,42,48,64,55,0
727,4000,667,1333,1778,1200,1600,800,800,800,800,854,546,599,651,635,991,0,12,13,20,34,27,0
81,4000,2000,1333,1111,1200,1600,400,1600,1600,400,618,293,296,354,337,787,0,21,0,0,281,9,0
283,0,667,1333,2889,800,800,800,800,800,0,760,467,477,540,323,714,23,11,28,0,0,0,0
1778,0,2000,2667,1481,800,800,800,800,800,800,1514,1185,1235,1164,1042,1261,46,28,31,44,57,38,0
646,0,667,1333,1556,1200,0,0,0,0,400,586,265,268,334,323,723,0,0,0,0,23,59,0
0,0,2000,1333,1037,800,800,800,800,800,800,613,296,307,373,361,745,5,4,5,2,4,1,1
283,4000,1333,2667,963,800,800,800,800,800,800,815,464,448,465,438,811,8,6,9,7,10,9,0
404,4000,667,2667,1111,800,800,800,800,800,800,969,647,655,514,490,861,21,12,9,13,17,13,0
1980,0,667,2667,444,800,800,800,800,800,800,1309,1030,1131,1124,1067,1342,34,21,24,34,54,38,0
970,4000,1333,1333,1630,400,400,0,400,400,800,587,267,268,334,526,890,2,0,0,334,17,14,0
1051,0,667,2667,963,1200,1600,800,800,1600,800,660,330,360,427,384,774,0,13,9,0,19,15,0
202,0,1333,2667,296,800,800,800,800,800,800,786,444,379,441,432,805,14,7,7,13,14,11,0
81,0,1333,2667,2296,1600,1600,800,800,800,800,693,374,395,455,441,809,0,6,8,8,11,15,1
1212,0,1333,1333,963,400,800,800,400,400,400,812,509,288,337,612,714,9,3,3,472,0,1,0
1253,4000,667,1333,963,0,0,0,0,0,0,626,275,274,347,374,744,12,4,14,84,83,30,0
768,4000,2000,1333,370,800,800,800,800,800,800,1300,1034,1132,931,867,1163,35,20,20,27,58,32,1
1253,4000,1333,1333,1333,800,800,800,800,800,800,1108,789,844,831,800,1127,23,20,18,26,47,30,0
1737,4000,2000,1333,2074,800,800,800,800,800,800,1953,1660,1785,1791,1543,1717,66,42,58,68,96,81,0
606,4000,2000,1333,2370,800,800,800,800,800,800,926,675,751,872,856,1176,70,19,110,37,50,46,0
81,0,1333,1333,815,800,800,800,1600,800,800,666,359,397,450,429,754,14,16,0,6,9,8,0
768,0,1333,2667,1407,800,800,800,800,800,1600,646,333,349,412,419,796,7,4,3,37,0,23,0
485,4000,1333,1333,1185,800,800,800,800,800,800,600,298,314,376,372,757,23,7,0,16,0,0,1
40,0,1333,2667,593,800,800,800,800,800,800,653,342,353,417,402,783,8,4,4,5,7,6,0
646,0,1333,1333,1259,400,800,400,400,400,800,644,348,319,337,336,717,69,38,15,21,0,24,1
162,0,667,1333,1704,800,800,800,800,0,0,710,403,431,334,323,714,9,6,0,0,0,0,0
81,4000,667,1333,1259,800,800,800,800,800,800,680,368,389,452,376,743,9,5,6,5,9,0,0
121,0,667,2667,222,800,800,800,800,800,800,727,362,344,423,396,777,6,6,27,5,8,6,0
283,0,667,2667,519,800,800,800,800,800,800,855,482,490,483,452,766,11,8,11,7,9,8,0
283,4000,1333,2667,889,800,800,800,800,800,800,834,530,570,518,502,870,14,16,9,13,19,15,0
40,4000,667,2667,296,800,800,800,800,800,800,649,337,354,412,401,783,8,4,3,6,7,5,0
727,4000,1333,2667,444,1600,1600,1600,800,800,800,603,286,296,364,358,751,5,3,4,13,19,15,1
283,0,667,1333,1926,800,400,400,800,400,400,762,360,303,367,404,741,115,26,0,133,72,47,0
40,4000,667,2667,296,0,0,0,400,400,400,586,265,268,359,387,715,0,0,27,105,3,0,0
1455,0,1333,2667,1333,1600,800,800,800,800,800,1770,1545,1753,1757,1600,1645,64,40,55,77,90,84,1
1333,4000,667,2667,889,800,800,1600,800,800,1600,810,525,550,611,570,907,37,0,22,32,0,76,0
242,4000,2000,2667,1407,800,800,800,800,800,800,800,496,531,438,421,809,64,48,27,45,75,38,0
162,4000,1333,1333,593,800,800,800,800,800,800,678,370,396,457,437,813,9,7,11,7,10,8,0
81,0,667,2667,444,800,800,800,800,400,400,651,333,349,339,331,714,9,10,1,19,0,0,0
364,0,1333,1333,222,1600,1600,1600,1600,1600,1600,624,315,327,390,381,766,13,2,3,8,7,5,1
606,4000,667,2667,296,800,800,800,800,800,800,855,509,498,497,428,760,13,10,6,6,5,2,0
1576,4000,667,2667,444,400,400,400,400,400,400,596,266,270,449,323,716,2,1,125,177,4,27,0
1939,4000,1333,1333,741,800,800,800,800,800,800,1455,1169,1255,1208,1123,1278,46,32,31,40,47,39,0
40,0,1333,1333,1556,800,800,1600,800,800,1600,643,337,349,412,403,781,15,0,4,11,0,2,0
283,4000,1333,1333,1037,400,400,400,400,400,800,614,323,276,329,379,744,92,6,0,129,0,53,0
566,4000,2000,2667,815,800,800,800,800,800,800,989,596,624,651,588,888,11,10,9,32,47,38,1
202,4000,3333,2667,74,800,800,800,800,800,800,802,497,512,457,436,813,14,10,9,10,14,15,0
646,4000,2000,2667,593,800,800,800,800,800,800,997,711,788,829,808,1139,19,14,20,29,42,38,1
525,4000,667,2667,444,800,800,800,800,800,800,1065,791,886,790,773,1039,25,19,19,30,36,30,0
1818,4000,2000,1333,2667,0,0,0,0,0,0,613,354,301,360,361,747,108,24,55,62,90,291,0
768,4000,667,1333,1185,1200,0,0,0,400,400,586,265,268,334,325,714,0,0,0,4,0,18,0
566,0,1333,1333,1185,800,800,800,800,800,800,1110,832,915,954,903,1226,23,16,19,27,45,27,1
444,0,667,1333,1630,400,400,400,400,400,400,597,281,280,358,339,714,23,8,25,27,0,26,0
525,4000,2000,1333,1556,800,800,800,800,800,800,1076,779,862,898,867,1180,29,21,28,32,47,38,1
768,4000,667,2667,593,800,800,800,800,800,800,1274,999,1126,1137,1087,1372,55,28,31,64,94,76,0
768,4000,1333,1333,1407,400,400,400,400,400,400,612,314,268,346,346,743,60,0,12,39,78,0,0
687,0,2000,2667,593,0,0,0,0,0,400,602,277,280,370,343,744,15,9,39,33,82,114,0
1051,4000,1333,1333,667,800,800,800,800,800,800,808,490,521,539,510,861,23,16,22,32,49,38,0
848,4000,667,2667,593,800,800,800,800,800,800,1318,1066,1207,1233,845,1173,42,30,35,31,46,46,1
81,4000,2000,1333,1037,1600,800,800,800,800,800,688,378,397,459,433,802,8,6,7,10,14,11,1
1091,4000,2000,1333,2963,800,800,800,800,800,800,1162,823,920,961,940,1221,32,20,25,37,49,46,0
323,4000,1333,2667,741,800,800,800,800,1600,1600,665,354,375,444,426,806,8,5,12,0,13,15,1
808,4000,2000,1333,444,1200,0,400,400,0,0,586,265,273,334,323,714,0,3,0,0,0,8,0
485,0,1333,1333,2074,800,800,800,800,800,800,1048,766,707,479,459,829,24,8,7,10,19,8,0
1131,0,667,1333,1407,800,800,800,800,800,800,935,626,677,703,651,975,18,14,22,21,33,53,0
848,0,667,2667,1630,800,800,400,400,400,400,742,363,353,412,376,828,5,108,84,87,311,0,0
81,4000,1333,2667,296,800,800,800,800,800,800,687,372,388,445,431,810,8,6,8,6,11,11,1
283,0,667,2667,370,400,400,400,400,400,400,612,268,273,335,349,720,4,4,1,43,17,0,0
1980,4000,667,2667,1111,0,0,0,0,0,0,585,255,279,345,326,715,0,16,0,5,0,110,1
40,0,667,2667,296,800,800,1600,1600,1600,1600,626,319,329,394,381,765,16,0,6,3,5,0,0
242,4000,1333,1333,889,800,800,800,800,800,800,832,527,438,350,328,714,11,7,4,0,0,13,1
364,4000,1333,2667,593,400,400,400,400,400,400,598,277,270,360,324,715,15,1,28,2,3,2,0
889,4000,667,2667,370,800,800,800,800,800,800,1175,871,890,896,809,1093,31,21,27,26,38,34,0
1414,4000,667,1333,1556,800,800,800,800,800,800,1223,975,1149,1113,1094,1422,46,66,67,65,188,129,0
162,0,1333,2667,148,800,800,800,1600,1600,1600,752,335,317,378,372,756,6,14,0,13,0,8,0
889,4000,667,2667,889,400,400,400,400,400,400,594,278,286,336,329,719,16,13,2,10,13,9,0
1980,0,667,1333,2741,400,400,400,800,400,400,612,373,326,362,351,730,132,48,0,46,44,24,0
81,4000,1333,2667,222,1600,1600,1600,800,800,800,679,375,391,452,438,818,16,0,5,7,18,0,0
162,0,1333,2667,222,1200,1600,1600,800,400,800,796,476,504,540,363,748,9,0,4,65,3,3,1
1899,0,667,1333,3333,400,400,400,400,400,400,600,283,292,422,359,1004,21,18,95,59,795,48,0
1657,4000,667,1333,1185,400,400,400,400,400,400,722,266,312,391,371,755,1,33,62,78,111,294,1
81,0,2000,1333,2444,800,800,800,800,800,1600,635,321,337,403,393,774,7,5,7,10,0,5,1
364,4000,667,2667,1556,800,800,1600,800,800,800,916,643,692,739,547,910,38,0,18,19,23,17,0
768,4000,1333,2667,1111,1600,1600,1600,1600,1600,1600,856,564,600,662,646,988,18,0,25,19,0,46,1
768,4000,1333,1333,1407,800,800,800,800,800,800,662,349,370,423,358,729,9,7,5,28,0,0,0
1212,4000,1333,1333,1185,800,800,800,800,800,800,745,428,458,519,492,831,9,5,9,11,12,9,0
1818,4000,667,2667,815,0,0,0,0,0,0,633,313,305,419,377,844,59,28,92,89,359,190,0
364,4000,667,1333,1704,800,800,800,800,800,1600,828,537,589,644,640,983,23,10,13,38,0,38,1
81,4000,1333,1333,1037,1600,1600,1600,1600,1600,800,670,344,372,435,417,781,0,12,6,0,8,12,1
808,0,1333,2667,1259,800,800,400,400,400,0,946,319,444,413,319,698,5,132,85,0,0,0,0
40,0,1333,2667,444,800,800,800,800,800,800,643,329,349,413,476,782,7,5,6,5,15,5,0
162,4000,667,2667,222,800,800,800,800,800,800,710,401,403,414,364,719,10,7,4,2,9,3,0
1939,4000,1333,1333,667,800,800,800,800,800,400,678,356,375,404,317,928,9,7,5,0,609,23,0
162,4000,1333,1333,1185,1600,1600,1600,800,800,800,593,277,283,349,330,723,7,1,1,3,5,3,1
646,0,1333,1333,1333,800,800,800,800,800,800,909,548,549,597,564,900,11,8,10,13,18,23,0
162,4000,1333,2667,370,800,800,800,800,800,800,615,288,293,361,344,722,7,5,5,6,9,8,1
162,4000,2000,1333,2148,800,800,800,800,800,800,722,414,336,370,358,730,8,3,1,1,1,0,0
1576,4000,667,2667,593,800,800,800,800,800,800,612,299,295,367,342,719,9,5,9,6,5,8,0
81,4000,1333,1333,2370,800,800,800,800,800,800,677,367,391,453,439,804,9,7,7,6,9,10,0
81,4000,1333,2667,296,800,800,800,800,800,800,612,296,310,376,364,751,5,4,4,2,5,5,0
242,0,667,1333,1333,800,800,800,800,800,800,800,521,568,578,514,872,37,10,32,64,16,23,0
485,4000,1333,1333,148,400,400,400,400,400,400,588,269,268,336,323,715,5,0,2,0,2,0,1
929,4000,1333,1333,2593,800,800,800,800,800,1600,1077,804,894,1161,1178,1412,30,16,268,112,61,152,0
1172,4000,1333,2667,815,800,800,800,800,800,0,680,368,356,370,324,714,6,30,4,2,0,0,0
768,4000,1333,2667,815,1200,0,0,0,0,0,586,265,268,334,323,714,0,0,0,0,0,0,0
808,0,2000,1333,889,800,800,800,800,800,800,743,436,400,459,419,789,37,10,45,0,1,30,0
727,4000,667,2667,519,800,800,800,800,800,800,1094,823,931,966,944,1262,27,24,25,37,60,45,0
323,0,1333,1333,2519,800,800,800,800,800,800,639,340,379,446,448,844,23,20,22,32,75,15,0
687,4000,1333,2667,963,800,800,800,800,800,800,734,427,461,436,424,806,8,7,7,10,14,9,0
40,0,1333,2667,74,1200,1600,1600,800,800,800,647,332,347,396,382,767,5,3,6,6,7,36,1
444,0,667,1333,1481,400,400,0,400,800,400,588,265,268,338,324,716,0,1,6,0,4,0,0
1980,4000,667,1333,1037,400,400,400,400,400,400,598,306,279,347,326,854,50,8,13,6,384,1,1
242,4000,667,1333,815,800,800,800,800,800,800,834,536,580,629,600,950,13,9,16,17,23,20,1
687,4000,1333,1333,815,1600,1600,1600,1600,1600,800,633,324,334,407,391,778,13,0,13,0,19,38,1
283,4000,1333,2667,741,400,400,800,800,800,800,590,297,312,378,370,755,39,7,9,13,19,8,1
1253,4000,1333,2667,1037,800,800,800,800,800,800,1031,742,785,824,801,1154,31,39,30,32,94,0,0
364,0,1333,1333,1111,800,800,800,800,800,800,821,405,603,497,514,785,9,10,19,142,11,0,0
40,4000,1333,1333,1704,800,800,800,800,800,800,644,321,331,397,369,748,7,4,5,2,3,3,0
202,0,2000,1333,1556,800,800,800,800,800,800,655,343,363,426,401,714,6,5,5,3,0,0,0
525,4000,667,2667,667,400,800,800,800,800,800,634,346,390,467,455,846,38,23,24,13,52,154,0
162,0,667,1333,1037,800,800,800,800,800,800,730,422,391,454,353,748,19,5,7,0,47,0,0
727,4000,1333,1333,1778,800,800,800,800,800,800,1095,744,798,644,636,993,21,14,12,32,38,38,0
646,4000,1333,0,222,400,800,800,800,800,800,744,407,437,480,442,859,9,7,10,3,267,15,0
768,4000,667,1333,1037,1600,800,800,800,800,800,1278,997,1599,1109,1074,1373,39,28,31,47,64,50,1
646,4000,667,1333,2296,0,400,800,800,400,400,588,276,292,336,352,736,13,10,0,48,60,13,0
1253,0,667,1333,1037,800,800,1600,1600,1600,1600,964,705,782,825,802,1137,50,16,22,32,48,40,0
687,4000,667,2667,593,1200,0,0,0,0,0,586,265,268,334,323,714,0,0,0,0,0,0,0
40,4000,667,2667,74,1600,1600,1600,1600,1600,1600,644,343,358,415,404,783,25,2,0,10,0,20,1
40,4000,2667,2667,74,800,800,800,800,800,800,648,332,349,411,356,714,7,4,4,6,0,0,0
929,4000,1333,1333,1852,800,800,800,800,0,0,1213,910,993,334,323,714,32,21,0,0,0,0,1
323,4000,667,2667,889,400,400,400,400,400,400,597,288,268,347,334,725,27,0,13,19,28,23,0
1131,4000,667,2667,593,800,800,800,800,800,800,865,543,561,614,576,966,37,33,22,52,141,76,0
525,4000,2000,2667,2370,800,800,800,800,800,800,1090,813,896,849,695,1026,25,19,28,23,33,30,0
768,0,667,4000,2148,2000,1600,1600,1600,800,800,1209,947,1047,1063,1042,1369,37,10,15,44,128,45,1
283,0,667,2667,222,800,800,800,800,800,800,859,551,583,565,511,878,17,8,10,11,17,14,0
768,0,1333,1333,741,1200,1600,1600,800,800,800,689,384,396,450,437,811,14,0,4,7,12,15,0
1859,0,1333,1333,815,800,800,800,800,800,800,1228,808,902,946,927,1246,32,20,27,39,56,61,0
162,4000,1333,2667,296,800,800,800,400,800,400,602,279,268,352,342,722,14,0,19,13,20,0,0
323,0,1333,1333,1556,1600,1600,1600,1600,1600,800,925,627,682,721,682,1024,18,12,16,0,33,32,0
1091,0,1333,1333,296,400,400,800,800,800,800,600,586,564,596,564,920,409,7,8,11,20,11,0
687,0,1333,1333,1852,800,800,800,800,800,800,932,626,702,655,582,942,27,23,22,19,47,19,0
81,0,667,2667,222,400,400,1600,400,2000,1600,607,342,350,362,347,722,86,0,30,0,0,99,0
566,4000,2000,1333,1778,1600,1600,1600,800,800,800,1221,910,938,954,518,886,34,0,18,97,19,17,1
202,4000,667,2667,296,0,400,400,400,400,400,588,273,278,349,363,736,9,7,16,66,60,52,0
2263,0,667,2667,741,800,800,800,800,800,400,681,374,480,509,486,720,69,82,6,6,16,29,0
162,0,1333,2667,370,800,800,800,800,800,800,755,432,437,430,401,781,8,5,7,5,8,6,0
162,0,2000,2667,1778,800,800,800,800,0,0,752,448,448,334,323,714,11,7,0,0,0,0,0
1657,4000,667,1333,1333,800,800,800,800,800,800,1644,1423,1631,1633,1415,1667,60,46,50,64,76,53,1
1293,4000,1333,1333,741,800,800,800,800,800,800,1643,1392,1592,1580,1529,1739,60,43,49,71,103,121,0
1172,4000,1333,2667,370,800,400,400,400,800,800,626,302,280,376,351,739,44,9,45,0,0,7,1
2263,4000,1333,1333,1852,800,800,800,800,800,800,2582,2427,2791,2651,2113,1086,89,83,68,76,402,3202,0
687,0,1333,1333,519,800,800,800,800,800,800,1226,933,1040,1043,993,1301,30,25,28,41,122,0,1
929,4000,1333,1333,2519,800,800,800,1600,800,800,849,553,620,659,642,985,15,20,0,19,28,24,0
444,0,2000,1333,1852,800,400,800,800,800,800,922,709,660,704,674,1023,552,12,13,20,32,8,0
242,4000,1333,2667,444,1600,1600,1600,800,800,800,707,407,428,489,476,864,18,0,9,13,56,28,1
81,4000,2000,1333,519,800,800,800,800,800,800,649,337,354,408,377,737,6,4,2,7,1,8,0
1374,0,1333,2667,815,800,800,800,800,800,800,1393,1102,1098,1126,1105,1402,41,29,31,49,73,64,0
768,0,1333,2667,444,800,800,800,800,800,800,1303,1035,1162,1137,1090,1337,35,32,31,36,44,34,0
848,0,667,1333,889,400,400,400,400,400,400,588,265,273,357,323,726,0,3,27,6,38,0,0
364,0,1333,1333,593,1600,1600,1600,2000,2000,1600,879,590,661,709,677,1026,23,22,16,0,32,27,0
1737,4000,667,2667,2222,800,400,400,0,400,800,678,299,268,334,366,753,41,0,0,71,5,3,0
485,0,2000,2667,1778,800,800,400,800,400,400,634,310,279,340,324,716,5,8,0,3,4,3,0
81,4000,1333,2667,2222,1200,1600,1600,800,800,800,676,365,381,441,428,807,8,0,4,6,11,7,0
162,4000,667,2667,148,800,800,800,800,800,800,653,340,360,423,410,791,6,5,4,6,9,9,0
81,4000,1333,2667,741,800,800,800,800,800,800,688,366,385,445,431,800,9,5,4,6,9,0,0
283,4000,1333,2667,148,800,800,800,800,800,800,862,566,615,633,490,862,13,9,10,10,15,13,0
283,0,1333,2667,222,800,800,800,800,800,800,866,573,574,527,507,876,18,9,9,11,19,14,0
40,4000,667,2667,222,400,400,400,400,800,400,587,266,270,339,325,718,2,1,5,0,19,42,0
768,0,1333,1333,1185,400,400,800,400,400,800,690,338,310,397,351,751,88,31,68,45,100,94,0
81,4000,1333,2667,148,1600,1600,1600,1600,1600,1600,707,390,415,507,476,835,0,6,44,0,11,39,0
364,0,667,2667,2444,800,800,800,800,800,800,940,426,451,500,483,853,8,5,6,10,14,11,0
687,0,2000,1333,815,800,800,800,800,800,800,1228,939,1065,1077,843,1107,29,28,34,35,45,38,0
364,4000,667,2667,667,1600,1600,1600,1600,1600,1600,691,388,414,474,460,835,16,6,7,10,13,0,0
121,0,1333,1333,2000,800,800,400,400,400,400,592,265,272,338,325,720,0,3,4,4,19,0,0
40,4000,667,2667,222,400,800,800,800,800,800,645,332,350,416,402,781,7,4,6,5,9,8,0
1697,0,667,2667,963,800,800,800,800,800,800,2061,1877,2166,1891,1229,1509,73,59,71,58,85,61,0
889,4000,1333,2667,815,1200,400,400,800,400,400,587,271,277,339,328,725,7,7,0,10,29,9,0
162,0,2000,1333,1333,800,800,0,0,0,0,768,265,268,334,323,714,0,0,0,0,0,0,1
81,0,1333,2667,296,1600,800,800,800,800,800,672,361,384,457,416,802,8,7,18,0,28,8,1
1778,0,2000,1333,2741,400,400,400,400,400,400,618,289,293,375,326,717,29,19,44,5,8,19,0
889,0,2000,1333,2370,400,400,400,400,400,400,594,301,295,410,361,810,43,20,82,62,264,26,0
444,0,667,1333,1630,400,400,400,400,0,400,587,265,272,334,323,716,0,3,0,0,5,0,0
444,4000,2000,1333,667,1200,1600,800,800,800,800,1009,706,782,828,642,995,0,14,22,19,28,24,1
1051,4000,2667,1333,889,0,0,0,0,0,0,586,265,274,334,323,714,0,4,0,0,0,0,0
848,4000,1333,1333,2370,800,800,800,800,800,800,1321,1070,1205,1046,1023,1294,37,23,27,40,58,47,1
40,0,1333,2667,444,800,800,800,800,800,0,651,341,352,414,323,714,11,4,2,6,0,0,0
1010,0,667,2667,1778,400,400,0,400,800,400,608,261,264,342,326,730,0,0,13,0,44,28,0
1212,0,667,1333,1778,0,0,0,0,0,0,618,269,297,334,323,714,5,21,0,0,0,0,0
1980,0,667,2667,1481,400,400,400,800,800,400,587,267,296,382,420,744,3,21,27,90,81,2,1
1091,4000,667,2667,1333,0,0,0,0,0,0,593,268,270,339,323,715,4,1,5,1,4,8,0
162,0,1333,2667,444,800,800,800,800,800,800,608,293,303,367,362,714,7,3,0,13,0,19,0
283,4000,1333,2667,444,800,800,800,800,800,800,789,488,530,585,570,932,10,7,10,15,22,20,0
1980,4000,667,2667,1037,1200,400,400,400,400,400,586,267,407,511,332,723,3,105,232,354,24,43,1
162,4000,2000,2667,2222,800,800,800,800,800,800,752,362,383,404,392,777,7,4,6,6,9,6,0
283,4000,1333,2667,2667,400,400,400,0,0,0,597,276,268,334,323,714,13,0,0,0,0,0,0
1414,0,2000,1333,1185,400,400,400,400,400,400,587,266,270,336,324,716,2,1,2,3,4,6,0
768,4000,1333,2667,667,800,800,800,800,800,800,723,419,412,395,390,779,14,4,15,19,19,0,0
162,0,1333,1333,593,2000,1600,1600,800,800,800,702,392,411,415,398,781,7,0,4,5,8,6,1
40,4000,1333,1333,1407,800,800,800,800,800,800,601,285,297,363,346,735,7,7,5,1,9,0,1
242,4000,1333,1333,296,800,800,800,800,800,800,825,530,517,451,357,814,18,7,13,7,263,9,0
162,4000,2000,2667,1333,1600,1600,800,800,1600,800,657,338,341,411,394,777,0,4,11,0,8,5,1
646,4000,667,2667,741,800,800,400,800,800,800,650,366,320,393,359,714,46,39,22,0,0,0,0
1535,0,667,2667,963,400,400,400,400,400,400,632,267,276,367,335,809,2,6,36,20,259,85,0
162,0,1333,2667,667,1200,400,1600,400,400,0,585,266,270,364,323,714,2,0,33,0,0,0,0
929,0,1333,1333,741,800,800,800,800,800,800,1182,921,1037,1071,1040,1344,35,26,36,42,65,53,0
404,4000,1333,2667,296,800,800,800,800,800,800,721,414,443,504,489,861,9,6,9,11,16,17,0
444,0,1333,1333,1407,800,800,800,800,800,800,919,542,541,486,443,805,16,8,22,19,19,76,0
485,0,667,1333,963,800,800,800,800,800,800,1042,760,595,616,540,898,24,9,18,13,19,15,1
81,0,1333,2667,444,800,800,800,800,800,800,689,373,393,448,432,714,9,4,0,5,0,0,0
162,4000,667,2667,148,1600,800,800,800,800,800,761,451,474,530,408,779,19,7,6,3,4,6,1
40,0,1333,2667,1037,800,800,800,0,400,800,649,334,261,328,388,774,5,0,0,118,9,8,0
40,0,667,1333,3037,800,800,800,800,800,800,648,336,310,378,368,714,7,3,4,6,0,0,0
162,0,667,2667,667,400,400,400,400,400,400,587,266,270,336,324,794,2,1,2,3,218,11,0
768,4000,667,2667,667,400,400,400,400,800,800,587,266,269,338,326,719,1,1,4,0,9,0,0
283,4000,1333,1333,1778,1200,1600,1600,1600,1600,1600,777,464,510,568,551,914,0,14,13,14,20,0,1
162,0,1333,2667,74,1200,1600,800,800,800,800,763,639,481,416,402,780,5,7,4,6,9,8,0
444,4000,667,2667,741,1200,400,400,800,400,400,586,271,279,343,333,714,8,8,0,17,0,0,1
404,4000,667,2667,741,800,400,400,0,0,0,637,274,268,334,323,714,11,0,0,0,0,0,0
162,4000,667,1333,2074,800,800,800,800,800,800,745,438,468,537,514,885,23,7,22,2,28,0,0
889,4000,1333,2667,519,800,800,800,800,800,400,690,283,302,372,333,735,22,23,36,0,56,23,0
