f1,f2,f3,f4,label
94,83,67,51,1
98,4,51,82,1
38,63,53,60,1
38,72,73,86,1
31,18,71,74,1
78,11,93,0,1
42,23,39,18,0
48,21,19,13,0
72,97,51,30,0
56,37,26,73,0
53,29,76,77,1
43,76,36,0,1
72,44,41,100,1
53,46,55,99,1
47,25,9,60,1
62,27,4,6,0
11,2,84,18,0
59,26,48,85,1
87,95,21,44,1
84,59,26,92,1
23,21,93,26,0
64,57,34,72,1
8,54,85,50,1
12,74,15,4,0
38,70,66,55,1
93,2,95,56,1
95,19,52,39,1
96,57,99,98,1
73,80,88,25,1
65,45,78,46,1
35,11,61,55,0
100,78,85,2,1
63,12,53,37,0
98,90,84,84,1
71,13,1,36,0
62,31,91,34,1
73,38,32,63,0
88,29,69,56,0
7,95,98,100,1
91,41,16,64,0
3,84,42,49,0
11,70,24,56,0
38,94,57,56,1
67,96,69,64,1
56,35,31,33,0
77,51,65,40,1
64,5,50,20,0
7,19,30,5,0
73,82,75,86,1
50,77,81,21,1
28,38,99,29,1
67,51,76,42,1
14,23,13,87,0
4,30,64,57,1
66,69,5,26,0
39,53,79,37,1
0,38,75,7,0
51,33,56,35,0
94,74,15,84,1
10,54,10,23,0
43,5,96,30,0
87,51,89,40,0
70,100,52,90,1
89,8,81,72,0
5,5,100,38,1
66,77,28,27,1
16,69,53,91,0
51,0,12,28,0
40,95,0,98,0
21,75,43,100,0
24,66,1,13,0
3,8,23,37,0
59,12,69,11,0
71,7,49,95,0
11,76,37,77,0
74,14,24,51,0
92,47,4,45,1
73,12,85,94,1
28,73,52,68,1
64,55,84,63,1
0,68,1,82,0
18,76,26,90,1
71,91,100,46,1
89,12,76,54,1
75,28,26,17,1
24,35,73,45,1
17,5,72,98,0
5,85,6,27,0
86,9,60,63,1
71,44,49,19,0
32,69,0,49,0
8,88,23,53,0
94,16,92,4,0
7,49,75,47,0
54,40,62,86,1
14,15,70,55,1
82,8,69,10,0
85,93,16,85,1
99,29,86,78,1
28,25,7,23,0
74,95,65,98,1
92,17,7,54,0
28,14,36,84,0
55,71,84,88,1
77,13,2,74,0
81,13,73,97,1
70,6,36,45,1
20,11,8,18,0
27,54,0,66,1
100,35,99,13,0
71,98,1,32,1
52,5,69,89,1
78,63,13,32,1
99,70,30,34,1
41,33,35,72,0
3,51,1,75,0
94,42,64,4,1
16,88,58,33,1
55,76,71,28,0
81,69,44,73,1
62,33,18,77,0
10,39,18,85,0
2,37,79,45,0
83,56,55,22,1
24,86,97,80,1
58,51,96,49,1
76,44,24,5,1
36,63,17,67,0
51,15,60,37,0
48,66,40,74,0
17,100,87,49,1
57,49,10,15,0
49,17,98,92,1
55,1,98,24,1
66,16,34,51,0
76,80,100,86,1
83,5,15,50,0
20,63,95,62,0
37,5,20,8,0
63,16,26,11,0
18,41,18,35,0
25,43,19,43,0
49,4,0,66,0
66,79,39,76,1
8,57,23,13,0
7,43,98,19,1
46,93,29,42,1
11,24,92,15,0
47,52,2,42,0
79,29,36,84,1
19,16,92,91,0
0,77,10,18,0
74,34,33,95,1
13,35,89,82,0
35,3,68,62,0
33,88,25,87,0
59,61,75,97,1
88,38,5,96,1
14,54,67,18,1
27,62,79,72,0
95,66,10,64,1
1,5,87,72,0
39,20,52,44,0
66,98,78,96,1
27,86,42,46,1
57,36,99,44,0
53,27,98,89,1
66,68,18,25,0
63,80,19,40,1
95,23,16,81,1
41,14,8,59,0
86,71,96,23,1
42,5,31,32,0
29,70,94,67,1
60,20,0,33,0
60,55,48,48,0
68,16,69,69,0
38,41,90,89,0
57,10,92,85,1
80,60,40,26,1
27,91,49,71,1
24,13,47,99,0
17,50,16,12,0
4,61,37,91,0
10,32,33,28,1
15,1,49,10,0
36,45,18,75,0
76,48,39,45,0
39,34,26,27,1
78,61,12,15,0
46,29,29,31,0
100,74,57,21,1
78,59,3,11,1
5,95,26,81,1
37,38,76,76,1
94,91,69,89,1
70,91,52,80,1
67,67,64,11,0
60,65,51,6,0
16,14,46,73,0
63,77,32,27,1
28,65,16,62,0
74,5,26,27,1
21,23,29,77,0
71,5,56,1,0
26,87,15,39,0
94,67,27,50,1
39,58,60,92,0
32,0,58,2,0
49,52,97,45,1
0,86,57,48,0
17,20,70,19,1
23,100,87,82,1
15,74,27,64,0
68,21,61,71,0
97,56,17,54,1
27,76,26,25,0
38,92,99,46,1
55,72,21,84,0
51,51,84,50,1
34,69,45,29,1
25,32,83,33,1
43,66,93,35,1
71,11,14,66,0
55,44,12,19,0
23,15,3,49,0
59,71,87,11,1
90,2,39,71,0
28,48,32,80,0
12,10,88,52,0
74,44,46,94,0
70,80,90,47,1
33,21,9,79,0
73,96,25,13,1
52,24,88,50,1
63,22,62,51,1
66,63,60,62,1
26,46,100,71,1
26,99,39,11,0
76,9,74,44,1
71,3,70,83,1
38,22,55,100,1
16,24,25,77,0
86,62,51,14,1
3,4,12,9,0
78,13,42,39,0
0,39,36,23,0
52,32,63,79,1
9,33,74,77,1
0,92,67,50,1
49,99,32,58,1
2,39,80,84,0
11,43,61,28,0
3,48,58,78,0
48,59,85,29,1
23,4,74,86,1
5,23,97,24,0
55,39,28,86,1
46,65,49,72,1
20,34,46,79,0
13,85,96,82,1
87,56,79,25,1
62,59,0,15,1
42,39,86,79,1
59,86,63,26,1
23,93,52,0,0
75,54,65,43,1
70,88,68,82,1
53,96,8,4,0
67,43,86,77,1
44,64,48,61,0
75,37,27,89,0
52,35,34,63,1
48,25,19,62,0
63,84,54,97,1
76,50,33,94,1
56,83,94,49,1
33,74,81,33,0
95,10,44,45,0
94,30,35,56,0
40,82,4,91,0
32,3,99,46,1
63,21,76,82,1
92,34,86,95,1
50,40,29,82,0
42,3,30,56,0
44,35,70,4,0
61,67,0,47,1
27,25,93,68,1
51,74,24,23,0
15,31,52,76,0
94,67,5,89,0
99,3,60,28,0
7,35,11,45,1
49,27,22,90,1
3,40,13,5,0
18,52,46,66,1
68,57,80,74,1
25,37,50,59,1
54,34,88,100,0
50,55,95,4,1
17,62,25,100,0
60,33,14,42,0
100,6,90,97,1
8,6,11,2,0
62,55,5,61,0
14,87,76,41,1
38,66,33,75,0
60,72,81,60,1
25,30,2,54,1
32,27,41,57,0
47,34,90,60,1
26,43,2,44,0
98,82,87,23,1
23,97,59,3,0
67,60,42,55,0
7,61,10,81,0
89,69,87,15,0
76,23,30,92,1
12,27,72,14,1
62,59,32,46,0
75,66,38,86,1
94,26,31,63,1
64,57,1,42,0
64,99,1,62,1
97,5,80,96,1
82,46,15,3,0
34,5,63,4,0
67,26,97,68,1
38,56,67,93,1
25,1,29,32,0
98,44,59,27,1
42,84,36,88,1
37,33,79,16,0
65,7,78,1,1
57,70,64,31,0
100,49,32,31,0
10,54,63,95,1
95,79,64,34,0
34,5,70,71,0
40,95,75,27,1
23,80,4,59,0
47,55,0,91,0
19,54,79,79,0
15,95,46,20,1
83,4,16,77,0
84,79,51,48,1
2,76,21,31,0
51,45,33,0,0
3,56,76,82,1
45,35,7,23,0
26,20,3,15,0
80,77,45,27,1
41,0,2,37,0
10,85,68,17,0
97,88,49,66,1
7,38,67,15,0
4,72,30,7,0
44,38,67,36,0
27,66,45,56,0
62,76,57,26,1
67,95,19,34,0
42,81,87,41,1
13,47,10,68,1
18,86,24,97,1
17,55,35,16,0
12,64,43,23,0
46,82,59,87,1
67,100,67,84,1
43,43,75,5,1
65,15,73,54,0
79,42,38,33,0
58,49,13,86,0
1,90,97,37,1
36,74,94,14,0
41,94,3,65,0
83,32,36,52,0
5,30,42,3,0
52,76,46,44,0
76,89,99,26,1
42,65,65,9,0
64,96,91,17,1
57,56,99,42,1
98,57,80,63,0
34,47,73,23,0
90,15,16,27,0
18,36,94,75,0
31,61,76,60,1
2,63,7,90,0
42,46,76,36,0
39,72,88,94,1
33,92,13,55,1
25,86,72,43,0
84,62,15,19,1
75,28,43,3,0
99,57,55,57,1
93,2,48,38,1
19,99,19,62,1
61,50,46,25,0
36,47,14,88,0
35,13,63,81,0
7,43,36,46,0
30,37,45,45,0
43,46,55,23,0
54,71,84,27,1
84,61,89,97,1
65,6,71,100,1
97,0,38,95,1
3,64,53,97,0
37,25,10,60,1
42,87,60,71,1
20,11,80,91,0
74,29,28,50,0
5,99,78,87,0
8,85,87,53,1
73,66,64,69,1
86,3,11,4,0
97,70,25,76,1
13,47,26,22,1
51,36,6,4,0
24,87,86,93,1
27,73,55,31,0
5,23,0,85,0
30,69,71,81,1
21,83,8,71,0
27,67,38,36,0
57,66,12,96,0
98,57,55,51,1
34,17,94,1,0
38,65,89,11,1
23,95,98,51,1
61,35,19,93,0
39,35,3,32,0
71,24,98,87,1
97,63,76,55,1
56,76,100,83,1
11,87,88,70,1
38,34,78,72,1
49,67,57,84,1
32,49,78,27,0
72,78,90,42,1
41,42,55,51,1
18,25,78,35,1
19,80,48,74,0
71,72,48,34,0
75,49,49,53,0
66,8,15,84,0
23,17,73,100,0
31,85,98,83,1
82,17,34,49,0
17,23,6,28,0
29,62,90,71,1
6,49,86,91,1
65,52,62,38,0
66,41,63,64,1
33,100,42,41,1
87,41,86,99,1
51,83,85,47,1
58,64,49,71,1
6,45,43,8,0
16,50,81,95,1
54,33,81,32,0
33,27,53,28,1
4,47,52,13,0
55,45,24,32,0
22,5,7,37,0
87,65,55,56,1
91,12,47,17,1
41,10,80,73,1
67,44,85,84,1
43,52,47,80,1
28,40,70,40,1
11,80,33,24,0
23,90,72,64,0
60,54,52,90,0
23,62,85,75,1
6,99,35,16,1
70,12,0,51,1
95,64,78,9,1
62,5,4,46,0
77,10,67,34,1
83,99,37,74,1
52,46,79,76,1
16,60,2,90,1
78,79,54,12,0
37,27,40,64,0
5,39,0,80,0
93,94,92,46,1
5,54,9,1,0
19,17,13,51,0
58,36,43,25,0
14,36,57,30,0
19,5,36,31,0
16,56,36,31,0
22,52,54,52,1
5,22,28,25,0
52,45,43,65,1
97,18,32,58,1
43,19,53,58,0
6,86,30,51,0
60,95,7,18,0
40,14,0,0,0
45,95,87,55,1
5,54,74,0,0
9,98,9,22,1
66,11,49,58,0
76,25,23,30,0
24,73,29,97,0
29,2,80,47,0
36,93,74,89,1
10,53,42,60,0
56,74,37,24,1
13,90,67,29,1
34,22,50,87,1
95,67,100,42,1
87,42,94,14,1
18,92,4,38,1
99,83,8,41,0
69,64,4,99,1
6,77,28,24,0
99,46,92,31,1
53,25,97,30,1
61,90,98,47,1
24,59,89,6,1
69,36,15,51,0
33,29,57,57,1
82,18,12,100,1
95,34,56,7,1
23,43,90,89,0
21,70,87,28,0
80,72,95,60,1
82,69,47,48,1
58,48,77,56,1
45,77,12,63,0
30,88,99,72,1
97,89,8,7,0
92,46,75,10,0
77,98,70,24,1
83,9,62,75,1
48,36,82,63,1
77,91,32,92,1
49,44,90,91,1
37,45,19,94,1
25,47,59,2,0
48,47,0,73,1
23,1,60,68,0
41,54,18,83,0
23,57,14,74,0
20,52,3,97,1
80,84,49,100,1
8,15,71,55,0
2,94,15,3,0
100,28,55,0,0
8,75,35,73,1
71,8,83,59,1
25,17,63,88,1
21,67,3,44,0
85,85,88,67,1
62,63,100,6,1
85,75,59,17,1
64,16,12,13,0
54,82,83,98,1
51,39,55,3,0
57,25,81,40,0
46,49,89,72,1
75,21,19,4,0
15,26,47,51,0
93,72,94,84,1
36,93,67,100,1
22,45,5,6,0
13,54,59,95,1
92,67,53,81,1
46,69,15,70,1
14,62,93,63,1
57,36,63,57,0
47,78,79,85,1
42,83,70,39,1
30,47,49,77,0
60,96,15,22,1
98,4,10,78,1
89,48,32,54,0
15,19,48,62,1
11,72,53,74,0
26,47,30,86,1
80,9,31,97,1
71,27,5,41,0
67,16,65,94,1
61,47,29,30,0
42,22,54,88,1
17,76,86,35,0
62,32,61,64,1
23,71,20,51,0
85,75,25,37,0
15,57,29,73,0
16,17,74,28,1
82,58,65,55,1
1,31,72,83,1
92,56,47,97,1
7,40,41,61,0
63,92,61,99,1
10,58,38,26,1
16,85,38,27,0
40,26,44,31,0
89,9,8,88,1
45,4,75,18,0
58,20,6,79,1
4,93,100,24,1
89,47,57,82,1
53,23,78,32,1
73,12,52,68,1
58,0,66,68,1
2,51,73,97,1
99,74,82,34,1
13,7,100,91,1
38,18,62,99,0
60,33,79,24,1
74,19,14,0,0
67,9,64,69,0
78,53,78,79,1
27,19,97,80,1
47,57,41,26,0
64,81,9,12,1
91,63,4,24,1
47,50,6,82,1
52,36,87,20,1
38,42,41,36,0
20,0,22,15,0
43,90,32,49,0
89,21,18,84,1
36,0,62,10,0
31,85,37,29,1
49,7,79,43,0
33,60,87,6,0
6,53,6,31,0
67,9,6,56,0
99,45,13,50,1
17,9,33,80,0
10,94,22,0,0
21,37,81,13,0
51,8,49,65,1
77,43,55,32,0
10,67,93,42,1
24,27,86,25,0
46,93,1,17,0
76,8,42,55,0
40,70,14,56,0
12,85,47,93,1
21,72,7,90,1
94,38,75,22,1
74,14,82,87,1
36,20,73,74,0
34,64,14,37,1
0,96,10,27,0
46,88,90,50,0
74,24,74,15,1
21,52,41,19,1
15,20,90,3,1
38,5,19,6,0
64,82,38,89,1
79,64,65,66,1
46,79,38,69,1
69,18,59,23,0
76,15,31,84,1
85,41,77,13,0
39,34,88,81,1
40,24,19,92,1
83,3,12,12,0
66,40,17,27,1
51,68,98,21,0
30,37,23,69,1
91,1,93,16,1
92,94,32,50,1
50,61,10,80,1
99,20,1,17,0
96,32,20,30,0
56,5,57,60,0
39,98,17,79,0
25,83,81,84,1
96,68,63,81,1
54,90,50,60,1
69,89,63,62,1
9,5,57,83,0
37,88,6,2,0
27,89,4,47,0
2,88,86,96,1
63,18,36,59,0
17,44,35,23,0
37,8,55,95,0
68,75,85,26,1
62,55,96,92,0
90,91,29,74,1
89,23,28,71,0
70,21,65,73,1
48,82,24,85,1
99,58,70,83,1
2,61,94,5,1
83,29,45,58,0
29,10,66,78,0
74,30,9,10,0
87,74,75,23,1
83,24,40,31,1
59,92,7,44,1
60,83,0,63,1
0,92,71,70,0
38,72,36,84,1
78,51,25,100,1
48,64,53,90,0
16,98,9,30,0
1,41,74,45,1
99,32,70,35,0
35,95,21,20,0
74,42,43,12,1
24,90,4,95,1
8,44,37,12,0
26,84,88,45,1
95,90,12,3,0
63,39,43,13,0
54,29,51,96,1
77,1,42,93,1
8,62,30,63,0
18,18,30,33,0
89,62,64,100,1
5,90,25,86,1
81,69,14,17,0
56,8,67,79,0
72,96,29,45,0
39,86,56,94,1
95,40,17,15,1
20,56,95,40,0
54,31,96,63,0
27,9,11,39,0
26,30,13,2,0
64,51,20,30,1
55,93,98,42,1
74,33,86,3,1
68,12,65,2,0
53,38,70,47,0
86,4,5,16,1
19,38,9,90,0
69,11,57,5,1
33,54,8,54,0
60,68,57,82,1
24,23,97,8,0
77,73,61,1,1
16,2,35,24,0
85,63,32,27,0
39,39,16,13,1
46,8,5,2,0
50,0,8,1,0
14,25,15,30,0
42,95,58,73,1
6,92,60,97,0
18,87,87,16,0
76,45,54,96,0
88,59,16,84,1
48,99,9,90,1
97,76,97,71,1
70,63,91,70,1
58,62,54,60,0
47,8,27,64,0
84,9,16,27,0
10,68,73,28,0
82,81,20,5,1
60,28,4,35,0
75,32,40,43,0
52,65,10,82,0
58,92,28,35,1
71,87,3,63,0
74,84,51,99,1
86,5,31,80,0
13,44,62,40,0
79,24,72,13,0
69,81,41,30,0
92,17,4,46,0
39,76,24,98,1
23,57,10,86,0
32,3,52,29,0
53,58,1,17,0
94,59,81,9,0
25,58,71,84,1
7,87,44,45,0
44,92,43,96,1
40,34,36,97,0
57,97,66,90,1
52,58,59,89,0
67,68,75,21,1
93,17,13,97,0
94,4,58,99,1
85,1,35,2,0
79,39,63,97,0
15,100,22,37,0
88,56,46,85,1
88,1,35,12,0
2,88,39,70,1
61,10,66,53,1
34,19,55,16,0
38,63,7,89,1
70,53,60,10,1
2,15,64,59,0
1,29,31,20,0
99,6,88,36,1
28,100,96,3,1
17,39,48,84,1
67,72,78,61,1
32,76,86,7,0
81,99,7,33,0
29,65,12,59,0
76,94,64,75,1
33,51,73,20,1
2,36,67,15,1
87,24,7,11,0
98,36,31,17,1
33,45,88,48,0
12,65,100,15,1
47,76,10,60,1
31,34,30,97,0
25,93,19,45,0
87,60,37,3,0
100,88,42,26,1
40,11,83,85,1
15,9,43,33,0
8,14,75,3,0
3,48,1,62,1
94,51,83,74,1
100,4,46,16,1
86,39,33,20,0
54,100,56,83,0
31,95,96,46,1
71,33,85,17,1
54,15,15,52,1
87,40,85,97,1
91,78,39,34,1
52,89,10,68,1
42,40,26,56,0
40,68,19,51,0
92,82,79,47,1
13,34,78,74,0
84,39,4,23,0
17,24,44,71,0
29,44,65,7,0
85,94,80,42,1
21,65,66,3,0
63,40,5,63,0
65,11,74,87,0
80,57,27,46,1
37,16,45,23,0
89,60,63,62,1
36,99,35,72,1
75,31,4,39,0
6,6,55,1,0
68,65,17,49,1
55,16,94,85,1
46,26,63,59,0
100,71,45,83,1
83,48,2,74,1
15,2,32,3,0
46,32,45,93,1
55,5,11,96,0
73,78,28,18,0
95,32,59,3,0
18,50,17,46,0
13,90,61,37,1
87,50,99,7,1
47,7,83,29,0
88,99,74,38,1
81,76,65,67,1
34,19,58,71,0
19,87,31,54,1
63,75,33,72,1
33,43,39,77,0
45,91,79,45,0
93,64,14,22,1
24,92,13,63,0
36,87,93,84,1
56,93,13,67,1
18,87,35,3,1
76,26,50,85,0
60,49,13,59,0
34,90,3,98,0
5,35,93,49,1
46,12,10,20,0
29,64,10,15,0
44,0,17,90,0
16,68,91,77,1
61,99,83,37,1
43,75,45,21,0
67,91,17,56,0
53,62,61,34,1
79,26,40,89,1
96,29,81,58,1
100,17,91,56,1
27,77,53,98,1
23,10,44,15,1
17,48,0,62,0
21,8,32,24,0
80,32,89,66,1
72,85,100,48,0
43,27,63,8,0
45,60,31,14,0
45,23,0,71,0
24,8,71,58,1
85,72,46,6,1
26,29,59,57,0
29,13,16,78,0
24,35,10,94,0
43,6,98,20,0
58,85,47,77,1
89,3,67,19,0
91,2,0,77,1
19,22,3,71,0
61,10,20,96,1
74,96,35,44,1
76,82,89,41,1
98,4,16,30,1
41,79,99,79,1
59,44,14,58,0
79,3,25,21,0
70,67,68,7,0
0,77,36,8,0
1,21,93,35,1
28,3,6,56,0
69,54,63,83,1
89,100,62,41,1
69,43,0,75,1
96,12,38,42,1
79,56,22,31,1
79,37,86,50,1
22,64,54,43,1
15,36,98,88,1
39,28,83,70,1
84,41,5,87,0
33,51,18,13,0
49,33,84,24,0
77,25,73,36,1
100,91,96,48,1
4,56,71,86,1
88,53,72,65,1
89,46,68,40,1
79,9,96,11,1
82,55,58,82,1
54,37,11,64,0
30,83,74,57,1
40,27,58,60,1
20,35,73,27,0
14,55,94,34,1
85,76,66,18,0
33,31,56,69,1
56,0,37,5,0
75,25,49,44,1
65,57,47,50,0
22,55,89,75,1
6,99,99,28,1
92,20,60,26,0
99,63,15,18,1
61,23,9,19,0
0,3,70,99,0
84,64,73,44,1
14,47,29,18,0
23,43,99,49,1
0,74,69,100,1
0,42,62,68,1
83,77,5,89,0
3,25,34,9,0
31,81,51,43,0
16,75,65,41,1
68,34,78,86,1
56,92,56,3,0
5,54,5,3,0
48,12,35,100,1
56,4,6,100,1
75,10,93,84,1
39,36,25,49,0
10,84,93,81,1
48,30,64,89,1
23,10,45,61,0
38,0,94,41,1
47,64,55,54,1
19,37,97,69,0
39,8,35,21,0
46,29,80,8,1
92,93,77,64,1
22,53,26,90,1
73,22,10,81,1
26,91,28,73,0
67,20,15,40,0
3,1,59,89,0
27,17,84,89,1
91,34,65,33,0
44,53,58,61,1
85,34,14,93,0
83,89,48,49,1
40,53,70,75,0
73,10,12,51,0
94,39,47,56,1
62,100,85,57,1
51,47,60,92,1
51,32,61,50,1
45,16,1,64,0
43,82,17,75,1
42,41,23,9,0
7,36,73,79,0
63,67,17,75,1
62,18,59,46,1
35,18,21,0,0
87,89,70,46,1
53,77,21,76,0
59,100,86,29,1
55,100,87,35,1
48,61,17,39,0
55,25,74,4,1
11,32,31,7,0
69,89,24,72,0
30,30,2,10,0
14,65,33,85,1
45,32,64,68,1
66,63,40,47,1
37,45,19,72,0
43,9,35,24,0
58,32,44,58,0
66,27,40,9,0
73,69,25,83,1
91,11,84,30,1
50,54,79,55,0
31,84,26,69,0
73,45,90,95,1
85,32,8,59,0
18,41,87,49,0
88,15,76,78,1
14,99,94,55,1
54,77,39,81,1
90,21,75,25,1
87,68,36,17,1
46,14,62,75,1
55,61,72,93,1
6,11,0,16,0
63,9,77,97,1
100,79,40,92,1
16,1,24,69,0
58,20,12,16,0
46,81,9,73,1
35,45,93,48,1
39,92,34,53,0
19,4,12,50,0
52,27,80,30,0
86,45,4,66,1
24,93,16,49,1
30,86,68,11,0
1,30,6,82,0
40,76,96,67,1
8,86,35,20,1
36,67,38,24,0
44,6,62,35,0
97,95,76,27,1
31,23,65,6,0
81,72,77,59,1
33,34,0,38,0
25,11,3,79,1
61,12,85,71,1
86,42,89,88,1
16,96,62,60,1
28,62,55,45,1
56,50,8,56,1
45,60,28,43,1
71,13,36,59,0
23,49,52,54,1
87,31,74,27,0
73,95,16,77,1
59,90,6,17,0
44,7,82,12,0
32,28,81,31,0
55,20,60,79,0
69,78,82,42,1
36,57,60,24,1
72,8,16,77,0
5,28,57,14,0
14,18,56,44,0
72,89,100,46,1
85,11,36,23,1
94,11,53,86,1
22,4,90,50,0
92,86,41,76,1
0,91,35,32,1
32,27,50,34,0
26,20,95,99,1
53,75,11,32,1
88,97,90,0,1
59,80,19,21,0
56,50,91,64,1
20,59,65,6,0
64,57,69,40,1
13,7,77,27,0
96,47,27,5,1
75,5,7,85,0
81,17,43,65,0
54,82,60,57,0
36,51,47,70,1
61,21,70,84,1
59,83,3,30,1
53,81,27,28,1
36,48,45,83,0
97,85,52,67,1
98,8,42,37,0
94,25,42,15,0
63,26,40,96,1
65,46,13,100,0
63,50,72,86,1
90,72,46,74,1
52,1,5,100,0
98,29,90,28,1
40,19,23,72,0
94,34,66,32,1
11,1,72,20,0
16,41,11,93,1
45,61,75,81,1
92,25,58,82,1
62,50,52,5,1
36,18,54,39,0
23,79,60,5,0
28,62,19,22,0
18,15,2,79,0
46,81,96,19,1
85,24,77,19,1
81,47,4,11,0
86,85,39,72,1
17,71,33,3,0
55,86,82,85,1
42,25,77,6,0
59,68,27,84,0
37,96,63,51,1
79,3,6,56,0
39,38,51,55,0
48,77,39,88,1
55,87,0,87,0
81,39,26,66,1
20,87,95,45,0
2,67,41,42,0
42,100,81,54,1
61,23,48,48,0
18,26,99,18,0
94,20,62,31,0
38,91,52,69,0
77,91,21,60,0
93,87,34,59,1
99,86,87,30,1
32,55,53,50,1
45,12,38,76,0
49,11,69,6,0
65,50,21,64,0
49,96,94,95,1
66,60,78,21,1
32,77,32,2,0
87,97,83,86,1
46,10,66,54,0
41,53,11,29,0
34,6,71,69,1
83,30,12,69,1
3,15,50,74,0
34,60,53,74,1
17,82,26,63,0
77,100,31,80,0
70,0,11,99,0
20,20,3,9,0
12,64,97,46,1
0,80,19,30,0
46,19,27,9,0
31,50,81,97,1
86,8,37,98,1
70,22,10,21,0
23,31,15,70,0
54,61,23,4,0
23,79,44,77,1
31,12,84,98,1
81,40,51,73,1
1,0,89,0,0
83,74,81,96,1
59,48,43,27,0
22,37,39,67,1
27,100,65,99,1
47,9,40,36,0
38,55,79,14,1
80,7,91,88,1
1,17,61,18,0
23,4,32,6,0
30,84,93,92,1
69,93,25,36,1
72,82,14,22,0
21,14,48,85,0
3,47,76,90,1
33,89,9,69,1
87,94,96,44,1
57,49,20,46,1
5,20,11,28,0
55,59,72,44,0
21,67,95,27,1
49,63,86,3,1
96,10,51,57,1
14,55,59,94,1
94,17,76,0,1
12,42,24,64,0
32,96,21,55,1
99,2,21,21,1
73,38,10,61,0
43,26,82,2,0
86,1,46,25,1
66,35,99,9,1
43,3,57,41,0
0,67,33,64,0
70,37,52,62,1
29,100,63,64,1
57,78,62,6,0
71,83,92,29,0
83,57,50,34,0
5,43,65,29,0
91,0,10,63,0
56,21,58,82,1
56,31,92,17,0
72,3,15,88,0
30,16,1,46,0
96,20,8,24,0
54,25,49,68,1
79,76,5,46,1
38,5,51,40,1
86,60,81,91,1
60,9,92,11,0
85,50,34,69,1
56,72,55,65,1
24,80,84,11,1
100,32,7,57,0
77,3,39,81,1
87,10,31,69,0
66,15,73,7,0
12,96,35,42,0
63,88,51,59,1
9,74,43,16,0
51,94,3,12,0
72,19,12,57,0
42,9,61,59,0
5,16,19,85,0
0,32,90,44,0
39,57,64,20,0
84,17,41,24,0
7,79,45,81,0
88,23,68,34,1
71,60,100,30,1
64,63,22,58,0
79,77,24,27,0
43,89,60,87,1
20,89,32,3,0
78,31,73,64,1
54,25,91,77,0
39,98,49,36,1
34,17,86,58,1
71,29,40,92,0
86,44,16,90,1
9,70,93,70,1
58,51,21,100,0
60,31,42,28,0
39,0,49,80,1
13,52,54,24,0
99,7,14,33,0
17,11,47,50,0
32,88,43,22,0
53,27,51,21,0
67,71,53,23,0
24,46,58,4,0
34,46,46,91,1
83,39,26,34,0
18,10,9,13,0
33,73,33,37,0
42,61,82,36,1
10,80,70,68,0
22,80,98,38,1
64,14,46,9,0
14,15,52,34,0
82,78,22,32,0
36,22,75,76,0
56,22,32,56,0
41,27,83,79,1
63,47,97,82,1
15,46,30,0,1
40,15,33,47,0
83,9,67,28,0
61,72,22,87,0
6,43,59,71,1
41,94,25,9,1
64,11,17,32,0
38,30,95,61,1
87,49,21,39,1
6,81,9,34,0
1,54,53,94,0
49,14,92,3,0
76,80,52,31,0
39,77,13,18,0
8,66,62,76,0
80,4,49,43,1
9,98,34,56,1
74,1,13,13,0
40,0,17,93,0
10,53,5,0,0
97,6,23,61,1
79,69,53,65,0
81,17,14,22,1
50,10,33,95,0
70,37,18,47,1
59,79,50,97,1
77,81,96,57,1
33,20,4,7,0
36,10,35,34,0
50,1,82,60,1
62,21,31,90,0
54,8,91,45,0
21,66,90,41,0
90,76,34,58,0
84,60,89,55,1
96,62,89,97,1
21,75,29,3,0
63,61,73,60,1
76,82,68,26,1
55,2,60,39,0
12,5,47,75,0
34,93,86,68,1
0,98,35,29,0
30,43,55,94,1
17,67,45,98,1
52,79,80,49,1
1,79,53,27,0
86,59,50,2,0
41,10,21,11,0
64,37,16,49,1
17,48,39,83,1
13,67,2,100,1
35,44,74,37,1
44,100,77,81,1
51,47,30,43,1
35,82,31,60,0
97,93,75,42,1
57,92,53,87,0
99,99,41,58,1
62,32,71,95,1
45,93,95,19,1
21,21,42,95,0
37,53,58,75,0
6,10,84,62,0
98,21,20,61,0
81,22,79,35,1
97,54,41,20,1
79,50,63,32,0
74,72,78,6,1
28,85,66,43,1
56,0,7,71,0
11,43,73,91,1
16,36,18,53,0
40,60,40,28,0
69,43,8,90,0
86,77,61,48,1
42,20,78,36,0
39,16,92,55,0
2,34,7,65,0
2,50,31,26,0
52,9,8,67,0
67,63,24,57,1
22,83,48,44,0
24,84,27,88,1
36,13,91,78,1
10,49,6,31,0
94,86,29,7,1
47,37,36,11,0
38,31,53,83,0
55,6,85,23,0
80,77,25,11,1
70,69,6,93,1
8,4,74,30,0
62,92,92,52,1
58,100,59,58,1
53,43,97,58,1
45,44,38,42,0
7,26,32,64,1
42,89,32,25,1
94,92,14,13,0
17,48,79,26,0
47,26,30,6,0
93,96,17,24,0
24,83,10,26,0
95,8,39,83,1
43,95,100,3,1
18,48,32,2,0
54,1,49,56,0
13,40,80,15,0
38,39,64,61,1
13,53,36,71,0
94,32,84,17,1
74,58,31,6,1
36,6,55,72,0
61,21,44,21,0
20,29,94,99,0
64,79,26,58,1
14,20,47,69,1
33,67,98,71,1
